tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk,pax_city1,pax_city2
Table1a,2022,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12478,LAX,JFK,2510,5040,349.48,DL,0.4018,352.79,B6,0.3032,292.19,,,202211289212478LAXJFK,32326616,27154885
Table1a,2022,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12953,LAX,LGA,2510,279,234.35,AA,0.2969,222.35,NK,0.2288,134.61,,,202211289212953LAXLGA,32326616,14367463
Table1a,2022,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12892,11884,LAX,GEG,962,251,221.28,AS,0.4949,199.41,WN,0.1264,193.02,,,202211289211884LAXGEG,32326616,1905541
Table1a,2022,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,13796,LAX,OAK,372,945,131.28,WN,0.7642,129.3,WN,0.7642,129.3,,,202211289213796LAXOAK,32326616,5506232
Table1a,2022,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14771,LAX,SFO,372,2643,137.31,UA,0.3292,144.07,WN,0.1313,113.64,,,202211289214771LAXSFO,32326616,20411420
Table1a,2022,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14831,LAX,SJC,372,909,136,WN,0.4718,128.42,AS,0.2594,126.9,,,202211289214831LAXSJC,32326616,5590137
Table1a,2022,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,11697,LAX,FLL,2343,1421,251.89,B6,0.3351,312.28,NK,0.1263,125.54,,,202211289211697LAXFLL,32326616,15370165
Table1a,2022,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,13303,LAX,MIA,2343,2240,310.01,AA,0.7936,317.39,B6,0.1429,266.97,,,202211289213303LAXMIA,32326616,23949892
Table1a,2022,1,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12892,14730,LAX,SDF,1843,198,225.4,NK,0.5563,122.7,NK,0.5563,122.7,,,202211289214730LAXSDF,32326616,1893647
Table1a,2022,1,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",12892,14893,LAX,SMF,404,891,136.26,WN,0.6031,122.66,WN,0.6031,122.66,,,202211289214893LAXSMF,32326616,6040824
Table1a,2022,1,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12892,15304,LAX,TPA,2158,831,259.17,DL,0.407,296.5,UA,0.1775,239.44,,,202211289215304LAXTPA,32326616,10539459
Table1a,2022,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",12892,14683,LAX,SAT,1211,536,211.95,DL,0.4143,230.47,WN,0.2106,186.53,,,202211289214683LAXSAT,32326616,4751610
Table1a,2022,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12892,13244,LAX,MEM,1619,328,234.06,DL,0.3625,308.17,G4,0.3333,112.6,,,202211289213244LAXMEM,32326616,2163692
Table1a,2022,1,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12892,13264,LAX,MFR,659,119,177.08,AS,0.5098,181.33,UA,0.3119,173.75,,,202211289213264LAXMFR,32326616,504085
Table1a,2022,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12892,13871,LAX,OMA,1330,200,231.68,AA,0.3734,260.76,G4,0.1219,107.29,,,202211289213871LAXOMA,32326616,2204395
Table1a,2022,1,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12892,13342,LAX,MKE,1756,228,199.56,NK,0.4459,120.29,NK,0.4459,120.29,,,202211289213342LAXMKE,32326616,2671281
Table1a,2022,1,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12892,13495,LAX,MSY,1670,959,243.06,DL,0.3751,307.7,NK,0.2912,139.74,,,202211289213495LAXMSY,32326616,5931899
Table1a,2022,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,13931,LAX,ORF,2371,148,318.06,AA,0.4105,303.61,AA,0.4105,303.61,,,202211289213931LAXORF,32326616,2065116
Table1a,2022,1,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,14098,LAX,PHF,2371,11,285.69,AA,0.9796,284.11,AA,0.9796,284.11,,,202211289214098LAXPHF,32326616,80228
Table1a,2022,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12892,13851,LAX,OKC,1187,188,285.26,AA,0.7216,302.14,G4,0.0408,104.01,,,202211289213851LAXOKC,32326616,1928418
Table1a,2022,1,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12892,14027,LAX,PBI,2330,185,324.58,B6,0.4691,317.8,AA,0.2196,267.81,,,202211289214027LAXPBI,32326616,3257730
Table1a,2022,1,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",12892,14057,LAX,PDX,859,1568,186.77,AS,0.6033,176.39,AS,0.6033,176.39,,,202211289214057LAXPDX,32326616,7241882
Table1a,2022,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12892,14100,LAX,PHL,2402,1349,264.37,AA,0.8348,279.04,NK,0.0955,134.22,,,202211289214100LAXPHL,32326616,12421168
Table1a,2022,1,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",12892,15023,LAX,STS,433,100,159.74,AS,0.9579,158.72,AS,0.9579,158.72,,,202211289215023LAXSTS,32326616,304053
Table1a,2022,1,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",12892,14492,LAX,RDU,2239,586,263.46,DL,0.5092,293.68,AA,0.3268,238.24,,,202211289214492LAXRDU,32326616,5849665
Table1a,2022,1,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",12892,14524,LAX,RIC,2305,209,239.81,AA,0.3814,233.7,AA,0.3814,233.7,,,202211289214524LAXRIC,32326616,2042834
Table1a,2022,1,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",12892,14570,LAX,RNO,415,614,134.34,WN,0.3741,116.8,WN,0.3741,116.8,,,202211289214570LAXRNO,32326616,2132856
Table1a,2022,1,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12892,14869,LAX,SLC,590,1766,162.28,DL,0.5785,179.74,WN,0.1963,123.08,,,202211289214869LAXSLC,32326616,12383843
Table1a,2022,1,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",12892,15370,LAX,TUL,1283,159,233.3,AA,0.6368,250.68,G4,0.1197,113.38,,,202211289215370LAXTUL,32326616,1447126
Table1a,2022,1,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",12892,14685,LAX,SAV,2152,104,352.52,DL,0.3998,392.59,UA,0.1343,330.68,,,202211289214685LAXSAV,32326616,1726444
Table1a,2022,2,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",12892,14122,LAX,PIT,2136,512,318.94,NK,0.5372,194.44,NK,0.5372,194.44,,,202221289214122LAXPIT,32326616,3918968
Table1a,2022,2,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",12892,15376,LAX,TUS,453,574,159,WN,0.3761,142.25,WN,0.3761,142.25,,,202221289215376LAXTUS,32326616,1699305
Table1a,2022,2,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",12892,14107,LAX,PHX,370,1988,142.47,WN,0.4537,125.21,WN,0.4537,125.21,,,202221289214107LAXPHX,32326616,21852586
Table1a,2022,2,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12892,14747,LAX,SEA,978,3292,234.36,AS,0.5048,222.64,AS,0.5048,222.64,,,202221289214747LAXSEA,32326616,22157862
Table1a,2022,2,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",12892,10693,LAX,BNA,1797,1443,349.32,DL,0.3714,422.08,NK,0.1446,205.99,,,202221289210693LAXBNA,32326616,9829062
Table1a,2022,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,10821,LAX,BWI,2329,1112,339.05,NK,0.3324,230.83,NK,0.3324,230.83,,,202221289210821LAXBWI,32326616,11151169
Table1a,2022,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,11278,LAX,DCA,2329,1524,412.18,AA,0.4767,410.08,AS,0.1817,374.97,,,202221289211278LAXDCA,32326616,11553850
Table1a,2022,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,12264,LAX,IAD,2329,1730,401.92,UA,0.8007,416.69,AS,0.1503,325.71,,,202221289212264LAXIAD,32326616,10266324
Table1a,2022,2,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",12892,15016,LAX,STL,1592,640,305.66,WN,0.3921,301.42,NK,0.167,153.4,,,202221289215016LAXSTL,32326616,6709080
Table1a,2022,2,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",12892,13204,LAX,MCO,2218,2429,324.34,DL,0.4099,356.4,AA,0.2479,301.19,,,202221289213204LAXMCO,32326616,24469733
Table1a,2022,2,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12892,13487,LAX,MSP,1535,1733,255.94,DL,0.596,307.29,SY,0.3427,168.64,,,202221289213487LAXMSP,32326616,15242089
Table1a,2022,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,11618,LAX,EWR,2510,4471,403.17,UA,0.5565,451.11,AS,0.1886,303.93,,,202221289211618LAXEWR,32326616,21774690
Table1a,2022,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12197,LAX,HPN,2510,21,431.31,AA,0.4124,375.03,AA,0.4124,375.03,,,202221289212197LAXHPN,32326616,916700
Table1a,2022,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12391,LAX,ISP,2510,5,405.3,AA,0.7872,433.78,WN,0.2128,299.9,,,202221289212391LAXISP,32326616,611749
Table1a,2022,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12478,LAX,JFK,2510,6439,514.25,DL,0.3793,529.96,B6,0.3501,422.16,,,202221289212478LAXJFK,32326616,27154885
Table1a,2022,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12953,LAX,LGA,2510,415,356.28,AA,0.3059,361.23,NK,0.2266,215.61,,,202221289212953LAXLGA,32326616,14367463
Table1a,2022,2,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12892,11884,LAX,GEG,962,343,222.5,AS,0.5309,193.41,AS,0.5309,193.41,,,202221289211884LAXGEG,32326616,1905541
Table1a,2022,2,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,13796,LAX,OAK,372,1627,115.35,WN,0.8162,110.88,WN,0.8162,110.88,,,202221289213796LAXOAK,32326616,5506232
Table1a,2022,2,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14771,LAX,SFO,372,3830,149.45,UA,0.2801,169.3,WN,0.209,113.67,,,202221289214771LAXSFO,32326616,20411420
Table1a,2022,2,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14831,LAX,SJC,372,1592,128.26,WN,0.5667,113.4,WN,0.5667,113.4,,,202221289214831LAXSJC,32326616,5590137
Table1a,2022,2,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,11697,LAX,FLL,2343,1589,342.09,B6,0.3886,409.72,NK,0.1589,184.37,,,202221289211697LAXFLL,32326616,15370165
Table1a,2022,2,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,13303,LAX,MIA,2343,2252,387.48,AA,0.7203,400.93,B6,0.2104,329.62,,,202221289213303LAXMIA,32326616,23949892
Table1a,2022,2,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12892,14730,LAX,SDF,1843,299,334.24,NK,0.604,199.36,NK,0.604,199.36,,,202221289214730LAXSDF,32326616,1893647
Table1a,2022,2,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",12892,14893,LAX,SMF,404,1300,134.21,WN,0.6776,117.34,WN,0.6776,117.34,,,202221289214893LAXSMF,32326616,6040824
Table1a,2022,2,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12892,15304,LAX,TPA,2158,900,361.66,DL,0.5344,398.28,UA,0.2438,330.12,,,202221289215304LAXTPA,32326616,10539459
Table1a,2022,2,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",12892,14683,LAX,SAT,1211,792,239.77,DL,0.4296,244.39,WN,0.2412,230.16,,,202221289214683LAXSAT,32326616,4751610
Table1a,2022,2,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12892,13244,LAX,MEM,1619,509,245.71,G4,0.4689,122.54,G4,0.4689,122.54,,,202221289213244LAXMEM,32326616,2163692
Table1a,2022,2,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12892,13264,LAX,MFR,659,174,189.47,AS,0.4609,192.74,G4,0.1225,79.42,,,202221289213264LAXMFR,32326616,504085
Table1a,2022,2,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12892,13871,LAX,OMA,1330,280,270.98,AA,0.3324,366.92,G4,0.2208,106.46,,,202221289213871LAXOMA,32326616,2204395
Table1a,2022,2,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12892,13342,LAX,MKE,1756,263,282.08,NK,0.3845,150.29,NK,0.3845,150.29,,,202221289213342LAXMKE,32326616,2671281
Table1a,2022,2,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12892,13495,LAX,MSY,1670,1145,320,DL,0.3599,404.08,NK,0.2717,193.34,,,202221289213495LAXMSY,32326616,5931899
Table1a,2022,2,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,13931,LAX,ORF,2371,222,425.15,AA,0.3913,428.92,UA,0.2055,414.62,,,202221289213931LAXORF,32326616,2065116
Table1a,2022,2,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,14098,LAX,PHF,2371,14,450.51,AA,0.9524,450.63,AA,0.9524,450.63,,,202221289214098LAXPHF,32326616,80228
Table1a,2022,2,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12892,13851,LAX,OKC,1187,264,331.57,AA,0.6886,347.4,WN,0.1561,266.09,,,202221289213851LAXOKC,32326616,1928418
Table1a,2022,2,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",12892,14057,LAX,PDX,859,2029,210.15,AS,0.5394,197.96,AS,0.5394,197.96,,,202221289214057LAXPDX,32326616,7241882
Table1a,2022,2,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12892,14100,LAX,PHL,2402,1724,388.28,AA,0.8095,408.58,NK,0.1217,232.42,,,202221289214100LAXPHL,32326616,12421168
Table1a,2022,2,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",12892,14252,LAX,PSC,871,55,240.6,G4,0.342,89.88,G4,0.342,89.88,,,202221289214252LAXPSC,32326616,390762
Table1a,2022,2,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",12892,15023,LAX,STS,433,158,192.18,AS,0.9415,191.46,AS,0.9415,191.46,,,202221289215023LAXSTS,32326616,304053
Table1a,2022,2,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",12892,14492,LAX,RDU,2239,764,390.91,DL,0.4507,430.37,AA,0.3097,379.36,,,202221289214492LAXRDU,32326616,5849665
Table1a,2022,2,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",12892,14524,LAX,RIC,2305,249,350.92,AA,0.3455,355.47,B6,0.2124,229.6,,,202221289214524LAXRIC,32326616,2042834
Table1a,2022,2,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",12892,14570,LAX,RNO,415,704,129.63,WN,0.3707,105.79,WN,0.3707,105.79,,,202221289214570LAXRNO,32326616,2132856
Table1a,2022,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12892,14869,LAX,SLC,590,2038,142.69,DL,0.4597,168.82,B6,0.1124,111.64,,,202221289214869LAXSLC,32326616,12383843
Table1a,2022,2,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",12892,15370,LAX,TUL,1283,268,250.09,AA,0.4087,338.17,G4,0.325,115.63,,,202221289215370LAXTUL,32326616,1447126
Table1a,2022,2,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",12892,14685,LAX,SAV,2152,151,438.1,DL,0.3554,507.37,WN,0.1326,270.14,,,202221289214685LAXSAV,32326616,1726444
Table1a,2022,3,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",12892,15023,LAX,STS,433,165,172.89,AS,0.9531,172.16,AS,0.9531,172.16,,,202231289215023LAXSTS,32326616,304053
Table1a,2022,3,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",12892,14122,LAX,PIT,2136,485,312,NK,0.5221,182.8,NK,0.5221,182.8,,,202231289214122LAXPIT,32326616,3918968
Table1a,2022,3,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",12892,15376,LAX,TUS,453,495,149.56,WN,0.4447,127.2,WN,0.4447,127.2,,,202231289215376LAXTUS,32326616,1699305
Table1a,2022,3,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",12892,14107,LAX,PHX,370,1794,130.28,WN,0.4312,114.22,WN,0.4312,114.22,,,202231289214107LAXPHX,32326616,21852586
Table1a,2022,3,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12892,14747,LAX,SEA,978,3325,240.74,AS,0.4978,232.79,AS,0.4978,232.79,,,202231289214747LAXSEA,32326616,22157862
Table1a,2022,3,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",12892,10693,LAX,BNA,1797,1299,304.06,DL,0.3573,385.03,NK,0.1971,167.15,,,202231289210693LAXBNA,32326616,9829062
Table1a,2022,3,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,10821,LAX,BWI,2329,1138,301.31,NK,0.3323,207.42,NK,0.3323,207.42,,,202231289210821LAXBWI,32326616,11151169
Table1a,2022,3,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,11278,LAX,DCA,2329,1329,400.27,AA,0.4425,402.53,AS,0.2149,361.23,,,202231289211278LAXDCA,32326616,11553850
Table1a,2022,3,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,12264,LAX,IAD,2329,1480,378.08,UA,0.8218,386.8,AS,0.1303,329.64,,,202231289212264LAXIAD,32326616,10266324
Table1a,2022,3,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",12892,15016,LAX,STL,1592,546,329.14,WN,0.4672,313.8,WN,0.4672,313.8,,,202231289215016LAXSTL,32326616,6709080
Table1a,2022,3,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",12892,13204,LAX,MCO,2218,2092,295.64,DL,0.3939,332.86,UA,0.2326,277.74,,,202231289213204LAXMCO,32326616,24469733
Table1a,2022,3,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12892,13487,LAX,MSP,1535,1778,252.29,DL,0.5198,316.47,SY,0.4366,173.59,,,202231289213487LAXMSP,32326616,15242089
Table1a,2022,3,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,11618,LAX,EWR,2510,4419,387.9,UA,0.5387,441.49,AS,0.1873,304.58,,,202231289211618LAXEWR,32326616,21774690
Table1a,2022,3,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12197,LAX,HPN,2510,26,337.98,DL,0.443,311.48,DL,0.443,311.48,,,202231289212197LAXHPN,32326616,916700
Table1a,2022,3,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12391,LAX,ISP,2510,7,397.25,AA,0.5574,416.81,WN,0.4098,370.04,,,202231289212391LAXISP,32326616,611749
Table1a,2022,3,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12478,LAX,JFK,2510,6049,481.99,DL,0.3768,512.88,B6,0.3597,398.81,,,202231289212478LAXJFK,32326616,27154885
Table1a,2022,3,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12953,LAX,LGA,2510,392,329.91,AA,0.3647,304.77,WN,0.1769,271.65,,,202231289212953LAXLGA,32326616,14367463
Table1a,2022,3,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12892,11884,LAX,GEG,962,354,224.85,AS,0.4688,193.12,AS,0.4688,193.12,,,202231289211884LAXGEG,32326616,1905541
Table1a,2022,3,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,13796,LAX,OAK,372,1405,112.27,WN,0.8062,109.43,WN,0.8062,109.43,,,202231289213796LAXOAK,32326616,5506232
Table1a,2022,3,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14771,LAX,SFO,372,4079,131.7,UA,0.3158,144.67,WN,0.1852,102.88,,,202231289214771LAXSFO,32326616,20411420
Table1a,2022,3,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14831,LAX,SJC,372,1593,117.76,WN,0.5287,107.58,WN,0.5287,107.58,,,202231289214831LAXSJC,32326616,5590137
Table1a,2022,3,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,11697,LAX,FLL,2343,1349,308.04,B6,0.3841,384.63,NK,0.2202,171.12,,,202231289211697LAXFLL,32326616,15370165
Table1a,2022,3,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,13303,LAX,MIA,2343,1987,354.75,AA,0.7659,369.48,B6,0.1616,300.44,,,202231289213303LAXMIA,32326616,23949892
Table1a,2022,3,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12892,14730,LAX,SDF,1843,275,279.26,NK,0.6359,178,NK,0.6359,178,,,202231289214730LAXSDF,32326616,1893647
Table1a,2022,3,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",12892,14893,LAX,SMF,404,1227,131.26,WN,0.5881,116.06,WN,0.5881,116.06,,,202231289214893LAXSMF,32326616,6040824
Table1a,2022,3,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12892,14112,LAX,PIE,2158,0,361,G4,1,361,G4,1,361,,,202231289214112LAXPIE,32326616,1221120
Table1a,2022,3,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12892,15304,LAX,TPA,2158,634,372.75,DL,0.4447,421.42,UA,0.2897,358.87,,,202231289215304LAXTPA,32326616,10539459
Table1a,2022,3,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",12892,14683,LAX,SAT,1211,645,237.56,DL,0.3894,241.99,WN,0.2784,209.81,,,202231289214683LAXSAT,32326616,4751610
Table1a,2022,3,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12892,13244,LAX,MEM,1619,453,228.27,G4,0.4776,110.69,G4,0.4776,110.69,,,202231289213244LAXMEM,32326616,2163692
Table1a,2022,3,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12892,13264,LAX,MFR,659,168,184.62,AS,0.4224,185.18,G4,0.1468,91.95,,,202231289213264LAXMFR,32326616,504085
Table1a,2022,3,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12892,13871,LAX,OMA,1330,262,267.43,AA,0.4378,313.81,G4,0.1663,119.9,,,202231289213871LAXOMA,32326616,2204395
Table1a,2022,3,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12892,13342,LAX,MKE,1756,198,342.59,DL,0.273,387.16,NK,0.1282,166.74,,,202231289213342LAXMKE,32326616,2671281
Table1a,2022,3,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12892,13495,LAX,MSY,1670,1000,254.98,DL,0.4045,314.57,NK,0.2751,156.59,,,202231289213495LAXMSY,32326616,5931899
Table1a,2022,3,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,13931,LAX,ORF,2371,211,408.81,AA,0.4071,407.98,AA,0.4071,407.98,,,202231289213931LAXORF,32326616,2065116
Table1a,2022,3,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,14098,LAX,PHF,2371,12,420.09,AA,0.9643,420.23,AA,0.9643,420.23,,,202231289214098LAXPHF,32326616,80228
Table1a,2022,3,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12892,13851,LAX,OKC,1187,228,334.3,AA,0.6879,356.27,WN,0.1882,258.81,,,202231289213851LAXOKC,32326616,1928418
Table1a,2022,3,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",12892,14057,LAX,PDX,859,2167,211.49,AS,0.458,210.34,AS,0.458,210.34,,,202231289214057LAXPDX,32326616,7241882
Table1a,2022,3,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12892,14100,LAX,PHL,2402,1572,402.91,AA,0.767,438.77,NK,0.1555,220.21,,,202231289214100LAXPHL,32326616,12421168
Table1a,2022,3,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",12892,14252,LAX,PSC,871,68,199.08,G4,0.5625,78.47,G4,0.5625,78.47,,,202231289214252LAXPSC,32326616,390762
Table1a,2022,3,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",12892,14492,LAX,RDU,2239,674,382.02,DL,0.4766,423.73,AA,0.3464,353.04,,,202231289214492LAXRDU,32326616,5849665
Table1a,2022,3,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",12892,14524,LAX,RIC,2305,266,327.41,AA,0.4482,299.49,B6,0.1179,253.38,,,202231289214524LAXRIC,32326616,2042834
Table1a,2022,3,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",12892,14570,LAX,RNO,415,804,138.67,WN,0.4336,111.16,WN,0.4336,111.16,,,202231289214570LAXRNO,32326616,2132856
Table1a,2022,3,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12892,14869,LAX,SLC,590,2153,131.92,DL,0.4389,159.13,WN,0.1805,104.82,,,202231289214869LAXSLC,32326616,12383843
